,Year,Month,Monthly,Monthly,Annual,Annual,Five-year,Five-year,Ten-year,Ten-year,Twenty-year,Twenty-year
,,,Anomaly,Uncertainty,Anomaly,Uncertainty,Anomaly,Uncertainty,Anomaly,Uncertainty,Anomaly,Uncertainty
2014,1917,11,-0.237,0.212,-0.576,0.116,-0.35,0.094,-0.254,0.086,-0.249,0.09
2015,1917,12,-1.301,0.21,-0.57,0.111,-0.354,0.094,-0.249,0.085,-0.249,0.09
2016,1918,1,-0.619,0.208,-0.589,0.108,-0.356,0.094,-0.246,0.083,-0.246,0.089
2017,1918,2,-0.668,0.258,-0.593,0.105,-0.358,0.093,-0.244,0.083,-0.245,0.089
2018,1918,3,-0.412,0.218,-0.58,0.101,-0.359,0.093,-0.242,0.083,-0.242,0.089
2019,1918,4,-0.641,0.256,-0.507,0.1,-0.358,0.093,-0.244,0.084,-0.241,0.089
2020,1918,5,-0.815,0.287,-0.517,0.099,-0.369,0.093,-0.243,0.084,-0.241,0.089
2021,1918,6,-0.536,0.248,-0.471,0.101,-0.384,0.094,-0.241,0.084,-0.242,0.089
2022,1918,7,-0.36,0.331,-0.45,0.109,-0.378,0.093,-0.243,0.084,-0.242,0.089
2023,1918,8,-0.462,0.329,-0.42,0.115,-0.376,0.094,-0.244,0.084,-0.241,0.089
2024,1918,9,-0.216,0.249,-0.43,0.113,-0.373,0.093,-0.244,0.084,-0.241,0.089
2025,1918,10,0.187,0.234,-0.361,0.11,-0.368,0.094,-0.24,0.084,-0.239,0.088
2026,1918,11,-0.355,0.203,-0.321,0.113,-0.364,0.093,-0.238,0.084,-0.235,0.088
2027,1918,12,-0.75,0.263,-0.296,0.116,-0.355,0.093,-0.24,0.083,-0.232,0.088
2028,1919,1,-0.359,0.26,-0.272,0.121,-0.349,0.093,-0.249,0.084,-0.23,0.088
2029,1919,2,-0.316,0.245,-0.242,0.128,-0.35,0.093,-0.252,0.084,-0.232,0.088
2030,1919,3,-0.522,0.204,-0.235,0.131,-0.347,0.093,-0.249,0.084,-0.231,0.087
2031,1919,4,0.182,0.253,-0.241,0.125,-0.343,0.092,-0.25,0.083,-0.229,0.087
2032,1919,5,-0.34,0.309,-0.258,0.125,-0.339,0.091,-0.252,0.083,-0.228,0.087
2033,1919,6,-0.236,0.269,-0.226,0.124,-0.318,0.089,-0.254,0.082,-0.229,0.087
2034,1919,7,-0.067,0.332,-0.17,0.12,-0.318,0.09,-0.254,0.082,-0.23,0.087
2035,1919,8,-0.106,0.366,-0.179,0.123,-0.317,0.091,-0.255,0.083,-0.231,0.087
2036,1919,9,-0.131,0.263,-0.137,0.129,-0.306,0.089,-0.255,0.082,-0.232,0.087
2037,1919,10,0.115,0.213,-0.15,0.136,-0.296,0.089,-0.258,0.082,-0.231,0.087
2038,1919,11,-0.558,0.226,-0.138,0.13,-0.285,0.088,-0.253,0.082,-0.232,0.087
2039,1919,12,-0.365,0.248,-0.149,0.129,-0.277,0.087,-0.254,0.082,-0.235,0.086
2040,1920,1,0.31,0.231,-0.152,0.126,-0.277,0.085,-0.255,0.082,-0.236,0.086
2041,1920,2,-0.426,0.271,-0.163,0.123,-0.276,0.083,-0.26,0.082,-0.235,0.086
2042,1920,3,-0.014,0.211,-0.179,0.121,-0.276,0.083,-0.261,0.081,-0.232,0.085
2043,1920,4,0.025,0.285,-0.206,0.124,-0.268,0.081,-0.263,0.081,-0.232,0.085
2044,1920,5,-0.19,0.305,-0.202,0.12,-0.265,0.081,-0.267,0.081,-0.232,0.085
2045,1920,6,-0.372,0.253,-0.251,0.12,-0.242,0.08,-0.27,0.082,-0.232,0.085
2046,1920,7,-0.105,0.326,-0.241,0.114,-0.232,0.08,-0.273,0.082,-0.231,0.085
2047,1920,8,-0.232,0.343,-0.207,0.111,-0.231,0.081,-0.273,0.082,-0.231,0.085
2048,1920,9,-0.319,0.252,-0.223,0.109,-0.231,0.082,-0.272,0.082,-0.231,0.085
2049,1920,10,-0.215,0.213,-0.223,0.106,-0.229,0.081,-0.27,0.083,-0.23,0.084
2050,1920,11,-0.512,0.182,-0.215,0.109,-0.223,0.083,-0.269,0.083,-0.225,0.084
2051,1920,12,-0.951,0.226,-0.185,0.113,-0.218,0.083,-0.263,0.084,-0.221,0.084
2052,1921,1,0.429,0.214,-0.171,0.116,-0.219,0.085,-0.256,0.084,-0.217,0.084
2053,1921,2,-0.015,0.238,-0.181,0.116,-0.217,0.086,-0.251,0.084,-0.216,0.084
2054,1921,3,-0.209,0.219,-0.174,0.115,-0.217,0.087,-0.243,0.084,-0.213,0.083
2055,1921,4,0.032,0.268,-0.153,0.113,-0.216,0.086,-0.242,0.084,-0.213,0.083
2056,1921,5,-0.096,0.299,-0.128,0.116,-0.206,0.086,-0.243,0.084,-0.213,0.084
2057,1921,6,-0.015,0.302,-0.043,0.109,-0.188,0.085,-0.241,0.084,-0.211,0.083
2058,1921,7,0.066,0.328,-0.114,0.111,-0.186,0.084,-0.24,0.084,-0.209,0.084
2059,1921,8,-0.356,0.332,-0.179,0.108,-0.186,0.084,-0.238,0.085,-0.207,0.084
2060,1921,9,-0.232,0.252,-0.171,0.11,-0.176,0.084,-0.235,0.085,-0.204,0.084
2061,1921,10,0.034,0.212,-0.165,0.109,-0.185,0.085,-0.231,0.085,-0.202,0.084
2062,1921,11,-0.216,0.204,-0.176,0.107,-0.182,0.084,-0.226,0.085,-0.201,0.084
2063,1921,12,0.077,0.272,-0.187,0.109,-0.181,0.084,-0.218,0.085,-0.199,0.083
2064,1922,1,-0.424,0.216,-0.201,0.106,-0.181,0.085,-0.217,0.086,-0.194,0.083
2065,1922,2,-0.8,0.253,-0.201,0.103,-0.183,0.085,-0.213,0.086,-0.196,0.083
2066,1922,3,-0.107,0.219,-0.212,0.104,-0.185,0.085,-0.211,0.086,-0.194,0.083
2067,1922,4,0.107,0.27,-0.232,0.101,-0.188,0.085,-0.21,0.087,-0.192,0.083
2068,1922,5,-0.23,0.304,-0.217,0.099,-0.173,0.084,-0.204,0.087,-0.193,0.083
2069,1922,6,-0.147,0.255,-0.217,0.099,-0.169,0.083,-0.201,0.086,-0.193,0.083
2070,1922,7,-0.11,0.327,-0.185,0.095,-0.179,0.083,-0.201,0.085,-0.191,0.083
2071,1922,8,-0.352,0.326,-0.17,0.096,-0.181,0.082,-0.199,0.085,-0.189,0.083
2072,1922,9,-0.368,0.259,-0.195,0.095,-0.184,0.082,-0.196,0.084,-0.185,0.083
2073,1922,10,-0.202,0.211,-0.248,0.095,-0.182,0.081,-0.185,0.085,-0.179,0.083
2074,1922,11,-0.032,0.206,-0.267,0.097,-0.184,0.083,-0.181,0.085,-0.178,0.083
2075,1922,12,0.072,0.196,-0.273,0.095,-0.185,0.083,-0.174,0.085,-0.177,0.083
2076,1923,1,-0.042,0.2,-0.298,0.099,-0.189,0.084,-0.166,0.085,-0.177,0.083
2077,1923,2,-0.618,0.198,-0.295,0.104,-0.188,0.084,-0.159,0.086,-0.176,0.083
2078,1923,3,-0.407,0.233,-0.285,0.107,-0.185,0.085,-0.158,0.087,-0.175,0.082
2079,1923,4,-0.529,0.259,-0.249,0.113,-0.183,0.085,-0.154,0.088,-0.175,0.083
2080,1923,5,-0.456,0.313,-0.223,0.115,-0.17,0.086,-0.149,0.088,-0.174,0.082
2081,1923,6,-0.227,0.252,-0.204,0.123,-0.142,0.086,-0.148,0.088,-0.174,0.082
2082,1923,7,-0.408,0.34,-0.221,0.128,-0.135,0.088,-0.146,0.088,-0.174,0.083
2083,1923,8,-0.315,0.347,-0.193,0.132,-0.126,0.087,-0.144,0.089,-0.174,0.082
2084,1923,9,-0.248,0.269,-0.154,0.127,-0.114,0.087,-0.143,0.089,-0.174,0.082
2085,1923,10,0.233,0.22,-0.138,0.125,-0.116,0.087,-0.143,0.088,-0.173,0.082
2086,1923,11,0.284,0.223,-0.112,0.12,-0.122,0.088,-0.139,0.088,-0.174,0.082
2087,1923,12,0.299,0.27,-0.108,0.119,-0.126,0.088,-0.131,0.087,-0.179,0.082
2088,1924,1,-0.248,0.231,-0.08,0.116,-0.131,0.088,-0.133,0.086,-0.183,0.082
2089,1924,2,-0.283,0.223,-0.077,0.115,-0.126,0.088,-0.14,0.087,-0.182,0.082
2090,1924,3,0.063,0.188,-0.072,0.115,-0.123,0.09,-0.137,0.086,-0.183,0.083
2091,1924,4,-0.336,0.266,-0.098,0.113,-0.119,0.091,-0.141,0.087,-0.184,0.083
2092,1924,5,-0.153,0.284,-0.096,0.11,-0.113,0.091,-0.142,0.087,-0.184,0.082
2093,1924,6,-0.174,0.26,-0.132,0.11,-0.119,0.093,-0.145,0.087,-0.184,0.082
2094,1924,7,-0.078,0.335,-0.135,0.111,-0.117,0.093,-0.149,0.087,-0.184,0.082
2095,1924,8,-0.273,0.349,-0.153,0.112,-0.108,0.093,-0.15,0.086,-0.185,0.082
2096,1924,9,-0.192,0.268,-0.176,0.112,-0.117,0.095,-0.152,0.086,-0.186,0.082
2097,1924,10,-0.073,0.203,-0.14,0.113,-0.123,0.097,-0.152,0.086,-0.186,0.082
2098,1924,11,0.307,0.195,-0.153,0.117,-0.123,0.097,-0.147,0.085,-0.184,0.082
2099,1924,12,-0.132,0.246,-0.174,0.121,-0.125,0.096,-0.154,0.085,-0.183,0.082
2100,1925,1,-0.284,0.252,-0.195,0.121,-0.125,0.097,-0.159,0.084,-0.184,0.082
2101,1925,2,-0.502,0.258,-0.184,0.121,-0.123,0.097,-0.156,0.084,-0.181,0.081
2102,1925,3,-0.216,0.204,-0.181,0.123,-0.115,0.098,-0.155,0.083,-0.181,0.081
2103,1925,4,0.107,0.265,-0.183,0.126,-0.102,0.099,-0.157,0.083,-0.185,0.081
2104,1925,5,-0.31,0.303,-0.187,0.131,-0.098,0.1,-0.158,0.084,-0.188,0.081
2105,1925,6,-0.428,0.286,-0.115,0.132,-0.106,0.101,-0.156,0.084,-0.188,0.081
2106,1925,7,-0.333,0.336,-0.018,0.13,-0.1,0.101,-0.155,0.085,-0.189,0.081
2107,1925,8,-0.138,0.342,0.065,0.127,-0.087,0.102,-0.153,0.084,-0.189,0.081
2108,1925,9,-0.155,0.27,0.126,0.129,-0.086,0.103,-0.153,0.085,-0.188,0.081
2109,1925,10,-0.098,0.217,0.108,0.129,-0.079,0.104,-0.152,0.085,-0.186,0.081
2110,1925,11,0.251,0.201,0.098,0.131,-0.075,0.103,-0.144,0.085,-0.19,0.082
2111,1925,12,0.739,0.247,0.111,0.128,-0.078,0.103,-0.135,0.085,-0.191,0.082
2112,1926,1,0.873,0.241,0.119,0.13,-0.073,0.102,-0.138,0.085,-0.193,0.082
2113,1926,2,0.502,0.215,0.126,0.132,-0.072,0.102,-0.143,0.084,-0.196,0.081
2114,1926,3,0.507,0.207,0.134,0.135,-0.07,0.101,-0.142,0.084,-0.196,0.081
2115,1926,4,-0.109,0.277,0.164,0.137,-0.071,0.1,-0.144,0.085,-0.196,0.081
2116,1926,5,-0.424,0.311,0.158,0.136,-0.072,0.099,-0.146,0.085,-0.195,0.081
2117,1926,6,-0.274,0.27,0.071,0.135,-0.074,0.099,-0.146,0.084,-0.193,0.081
2118,1926,7,-0.231,0.328,-0.027,0.134,-0.08,0.099,-0.145,0.084,-0.191,0.081
2119,1926,8,-0.059,0.353,-0.088,0.135,-0.093,0.1,-0.141,0.084,-0.19,0.081
2120,1926,9,-0.058,0.294,-0.186,0.143,-0.098,0.099,-0.137,0.085,-0.189,0.081
2121,1926,10,0.265,0.235,-0.199,0.146,-0.097,0.099,-0.132,0.085,-0.188,0.08
2122,1926,11,0.174,0.214,-0.181,0.141,-0.103,0.099,-0.13,0.085,-0.186,0.08
2123,1926,12,-0.309,0.225,-0.181,0.138,-0.11,0.099,-0.128,0.086,-0.18,0.081
2124,1927,1,-0.294,0.216,-0.17,0.137,-0.117,0.099,-0.116,0.086,-0.179,0.081
2125,1927,2,-0.233,0.212,-0.184,0.129,-0.117,0.098,-0.112,0.086,-0.174,0.081
2126,1927,3,-0.667,0.275,-0.171,0.124,-0.119,0.098,-0.114,0.086,-0.173,0.081
2127,1927,4,-0.269,0.291,-0.143,0.124,-0.116,0.097,-0.112,0.086,-0.172,0.08
2128,1927,5,-0.203,0.305,-0.141,0.125,-0.121,0.097,-0.111,0.086,-0.168,0.08
2129,1927,6,-0.273,0.246,-0.152,0.121,-0.138,0.097,-0.111,0.086,-0.166,0.08
2130,1927,7,-0.098,0.323,-0.097,0.116,-0.138,0.095,-0.111,0.087,-0.165,0.079
2131,1927,8,-0.235,0.33,-0.067,0.119,-0.132,0.096,-0.109,0.088,-0.163,0.079
2132,1927,9,0.1,0.256,-0.038,0.116,-0.125,0.096,-0.105,0.088,-0.16,0.079
2133,1927,10,0.604,0.217,-0.024,0.116,-0.131,0.097,-0.1,0.089,-0.156,0.079
2134,1927,11,0.202,0.219,-0.025,0.117,-0.131,0.096,-0.102,0.09,-0.154,0.079
2135,1927,12,-0.442,0.201,-0.039,0.116,-0.127,0.096,-0.104,0.091,-0.15,0.079
2136,1928,1,0.366,0.203,-0.04,0.116,-0.121,0.096,-0.108,0.091,-0.146,0.079
2137,1928,2,0.129,0.247,-0.039,0.12,-0.119,0.095,-0.108,0.091,-0.143,0.079
2138,1928,3,-0.33,0.23,-0.058,0.119,-0.121,0.095,-0.109,0.091,-0.14,0.079
2139,1928,4,-0.1,0.292,-0.094,0.115,-0.121,0.095,-0.107,0.091,-0.135,0.079
2140,1928,5,-0.213,0.286,-0.095,0.112,-0.118,0.095,-0.106,0.09,-0.131,0.079
2141,1928,6,-0.443,0.247,-0.041,0.11,-0.128,0.095,-0.107,0.09,-0.13,0.079
2142,1928,7,-0.109,0.33,-0.123,0.114,-0.142,0.093,-0.105,0.09,-0.128,0.079
2143,1928,8,-0.224,0.335,-0.225,0.114,-0.159,0.092,-0.104,0.09,-0.126,0.08
2144,1928,9,-0.122,0.248,-0.216,0.105,-0.169,0.092,-0.104,0.09,-0.124,0.08
2145,1928,10,0.173,0.192,-0.232,0.102,-0.171,0.092,-0.106,0.089,-0.122,0.08
2146,1928,11,0.193,0.193,-0.254,0.101,-0.171,0.091,-0.111,0.09,-0.119,0.08
2147,1928,12,0.195,0.191,-0.269,0.103,-0.166,0.091,-0.118,0.09,-0.117,0.079
2148,1929,1,-0.611,0.249,-0.299,0.103,-0.159,0.091,-0.118,0.09,-0.114,0.078
2149,1929,2,-1.092,0.24,-0.304,0.102,-0.155,0.09,-0.112,0.089,-0.113,0.078
2150,1929,3,-0.231,0.231,-0.321,0.103,-0.152,0.09,-0.117,0.09,-0.112,0.078
2151,1929,4,-0.282,0.27,-0.324,0.1,-0.145,0.09,-0.118,0.091,-0.113,0.078
2152,1929,5,-0.478,0.285,-0.341,0.102,-0.146,0.09,-0.116,0.091,-0.111,0.078
2153,1929,6,-0.622,0.251,-0.453,0.106,-0.136,0.089,-0.115,0.091,-0.11,0.078
2154,1929,7,-0.477,0.323,-0.426,0.098,-0.115,0.089,-0.115,0.091,-0.11,0.078
2155,1929,8,-0.283,0.332,-0.346,0.099,-0.116,0.089,-0.114,0.09,-0.109,0.078
2156,1929,9,-0.327,0.253,-0.311,0.102,-0.112,0.087,-0.116,0.091,-0.11,0.078
2157,1929,10,0.14,0.19,-0.306,0.103,-0.1,0.085,-0.114,0.09,-0.11,0.078
2158,1929,11,-0.008,0.198,-0.294,0.103,-0.099,0.086,-0.115,0.091,-0.108,0.078
2159,1929,12,-1.148,0.226,-0.259,0.107,-0.098,0.086,-0.112,0.091,-0.101,0.077
2160,1930,1,-0.29,0.193,-0.216,0.105,-0.097,0.086,-0.113,0.09,-0.104,0.077
2161,1930,2,-0.131,0.242,-0.194,0.106,-0.096,0.088,-0.102,0.09,-0.101,0.076
2162,1930,3,0.185,0.198,-0.191,0.107,-0.095,0.089,-0.1,0.09,-0.101,0.076
2163,1930,4,-0.222,0.275,-0.207,0.111,-0.099,0.088,-0.106,0.09,-0.1,0.076
2164,1930,5,-0.334,0.291,-0.171,0.115,-0.107,0.089,-0.108,0.09,-0.099,0.076
2165,1930,6,-0.204,0.285,-0.066,0.114,-0.102,0.09,-0.107,0.089,-0.098,0.076
2166,1930,7,0.037,0.316,-0.038,0.115,-0.117,0.091,-0.105,0.09,-0.096,0.076
2167,1930,8,-0.015,0.331,-0.072,0.11,-0.129,0.09,-0.105,0.089,-0.096,0.076
2168,1930,9,-0.287,0.257,-0.094,0.11,-0.132,0.088,-0.105,0.089,-0.094,0.076
2169,1930,10,-0.051,0.21,-0.094,0.111,-0.135,0.087,-0.103,0.089,-0.092,0.076
2170,1930,11,0.415,0.221,-0.099,0.115,-0.137,0.087,-0.111,0.089,-0.09,0.076
2171,1930,12,0.116,0.261,-0.08,0.111,-0.136,0.087,-0.119,0.089,-0.084,0.076
2172,1931,1,0.045,0.211,-0.069,0.116,-0.137,0.087,-0.13,0.088,-0.086,0.076
2173,1931,2,-0.533,0.226,-0.053,0.117,-0.135,0.087,-0.141,0.088,-0.084,0.076
2174,1931,3,-0.089,0.188,-0.017,0.119,-0.138,0.088,-0.148,0.087,-0.084,0.076
2175,1931,4,-0.217,0.295,0.041,0.121,-0.142,0.088,-0.149,0.087,-0.084,0.076
2176,1931,5,-0.397,0.296,0.015,0.12,-0.15,0.089,-0.147,0.087,-0.083,0.076
2177,1931,6,0.021,0.243,0.032,0.114,-0.162,0.09,-0.146,0.087,-0.082,0.075
2178,1931,7,0.172,0.329,0.107,0.117,-0.156,0.09,-0.143,0.086,-0.081,0.075
2179,1931,8,0.175,0.338,0.129,0.118,-0.13,0.088,-0.143,0.085,-0.079,0.075
2180,1931,9,0.147,0.261,0.103,0.119,-0.136,0.091,-0.143,0.085,-0.08,0.075
2181,1931,10,0.644,0.215,0.154,0.113,-0.138,0.091,-0.144,0.085,-0.078,0.075
2182,1931,11,0.102,0.203,0.175,0.114,-0.128,0.091,-0.145,0.085,-0.078,0.075
2183,1931,12,0.327,0.215,0.159,0.118,-0.12,0.091,-0.141,0.085,-0.078,0.075
2184,1932,1,0.946,0.197,0.142,0.117,-0.113,0.092,-0.14,0.085,-0.075,0.075
2185,1932,2,-0.27,0.211,0.112,0.119,-0.111,0.092,-0.136,0.085,-0.073,0.075
2186,1932,3,-0.409,0.199,0.112,0.12,-0.112,0.092,-0.135,0.083,-0.073,0.074
2187,1932,4,0.396,0.251,0.09,0.118,-0.112,0.093,-0.134,0.082,-0.073,0.074
2188,1932,5,-0.146,0.299,0.059,0.12,-0.109,0.093,-0.133,0.082,-0.073,0.074
2189,1932,6,-0.172,0.27,0.016,0.124,-0.085,0.093,-0.13,0.082,-0.072,0.074
2190,1932,7,-0.025,0.326,-0.104,0.129,-0.089,0.094,-0.129,0.082,-0.072,0.074
2191,1932,8,-0.188,0.351,-0.133,0.127,-0.073,0.093,-0.127,0.082,-0.071,0.074
2192,1932,9,0.149,0.269,-0.14,0.123,-0.075,0.094,-0.125,0.082,-0.07,0.074
2193,1932,10,0.381,0.227,-0.195,0.126,-0.082,0.093,-0.127,0.082,-0.067,0.074
2194,1932,11,-0.266,0.248,-0.211,0.123,-0.085,0.093,-0.127,0.082,-0.066,0.074
2195,1932,12,-0.192,0.211,-0.232,0.12,-0.086,0.092,-0.125,0.082,-0.065,0.074
2196,1933,1,-0.501,0.224,-0.242,0.12,-0.088,0.093,-0.126,0.082,-0.066,0.074
2197,1933,2,-0.614,0.2,-0.238,0.119,-0.09,0.093,-0.126,0.081,-0.063,0.074
2198,1933,3,-0.495,0.203,-0.274,0.117,-0.088,0.093,-0.121,0.08,-0.062,0.074
2199,1933,4,-0.264,0.27,-0.31,0.113,-0.084,0.093,-0.115,0.079,-0.059,0.074
2200,1933,5,-0.337,0.279,-0.31,0.113,-0.103,0.093,-0.113,0.079,-0.056,0.074
2201,1933,6,-0.418,0.252,-0.341,0.112,-0.11,0.093,-0.111,0.079,-0.057,0.073
2202,1933,7,-0.147,0.33,-0.318,0.112,-0.118,0.093,-0.11,0.079,-0.055,0.073
2203,1933,8,-0.137,0.35,-0.23,0.114,-0.122,0.093,-0.107,0.079,-0.054,0.073
2204,1933,9,-0.281,0.262,-0.238,0.121,-0.127,0.093,-0.104,0.079,-0.053,0.073
2205,1933,10,-0.06,0.206,-0.248,0.122,-0.127,0.092,-0.101,0.079,-0.052,0.072
2206,1933,11,-0.267,0.234,-0.211,0.123,-0.123,0.092,-0.1,0.08,-0.053,0.072
2207,1933,12,-0.563,0.225,-0.187,0.123,-0.127,0.093,-0.103,0.08,-0.052,0.072
2208,1934,1,-0.22,0.207,-0.179,0.123,-0.126,0.092,-0.095,0.079,-0.047,0.072
2209,1934,2,0.436,0.218,-0.182,0.122,-0.131,0.091,-0.086,0.078,-0.044,0.072
2210,1934,3,-0.585,0.252,-0.191,0.122,-0.135,0.091,-0.088,0.079,-0.044,0.072
2211,1934,4,-0.386,0.257,-0.176,0.121,-0.143,0.09,-0.086,0.078,-0.042,0.072
2212,1934,5,0.107,0.28,-0.135,0.117,-0.144,0.091,-0.08,0.078,-0.042,0.072
2213,1934,6,-0.136,0.257,-0.066,0.121,-0.146,0.092,-0.075,0.078,-0.041,0.072
2214,1934,7,-0.048,0.33,-0.09,0.118,-0.165,0.092,-0.071,0.078,-0.041,0.072
2215,1934,8,-0.165,0.335,-0.057,0.118,-0.156,0.092,-0.068,0.078,-0.039,0.071
2216,1934,9,-0.389,0.26,-0.007,0.115,-0.158,0.091,-0.067,0.078,-0.037,0.071
2217,1934,10,0.12,0.207,-0.027,0.113,-0.168,0.091,-0.069,0.078,-0.035,0.071
2218,1934,11,0.221,0.197,-0.079,0.113,-0.166,0.09,-0.068,0.078,-0.036,0.071
2219,1934,12,0.26,0.222,-0.089,0.115,-0.162,0.089,-0.048,0.078,-0.037,0.071
2220,1935,1,-0.504,0.194,-0.092,0.115,-0.162,0.09,-0.049,0.078,-0.036,0.07
2221,1935,2,0.834,0.228,-0.092,0.115,-0.157,0.089,-0.047,0.077,-0.036,0.07
2222,1935,3,0.018,0.238,-0.072,0.115,-0.156,0.088,-0.048,0.077,-0.036,0.07
2223,1935,4,-0.635,0.25,-0.067,0.114,-0.155,0.087,-0.043,0.077,-0.035,0.07
2224,1935,5,-0.51,0.278,-0.145,0.117,-0.147,0.086,-0.041,0.077,-0.035,0.069
2225,1935,6,-0.257,0.264,-0.19,0.114,-0.148,0.085,-0.039,0.076,-0.034,0.069
2226,1935,7,-0.09,0.329,-0.186,0.112,-0.136,0.084,-0.037,0.076,-0.034,0.069
2227,1935,8,-0.156,0.337,-0.32,0.109,-0.123,0.084,-0.038,0.076,-0.032,0.068
2228,1935,9,-0.158,0.259,-0.351,0.105,-0.109,0.083,-0.034,0.076,-0.031,0.068
2229,1935,10,0.181,0.214,-0.32,0.105,-0.096,0.083,-0.032,0.076,-0.029,0.068
2230,1935,11,-0.707,0.226,-0.29,0.108,-0.089,0.083,-0.036,0.076,-0.03,0.068
2231,1935,12,-0.288,0.225,-0.285,0.106,-0.086,0.083,-0.034,0.076,-0.036,0.067
2232,1936,1,-0.454,0.218,-0.26,0.103,-0.082,0.082,-0.033,0.076,-0.038,0.067
2233,1936,2,-0.776,0.207,-0.254,0.1,-0.079,0.082,-0.026,0.076,-0.039,0.067
2234,1936,3,-0.351,0.191,-0.252,0.1,-0.07,0.082,-0.027,0.076,-0.042,0.067
2235,1936,4,-0.267,0.247,-0.253,0.1,-0.06,0.082,-0.023,0.076,-0.04,0.066
2236,1936,5,-0.149,0.295,-0.19,0.101,-0.049,0.082,-0.019,0.076,-0.038,0.066
2237,1936,6,-0.195,0.259,-0.148,0.103,-0.043,0.082,-0.019,0.076,-0.038,0.066
2238,1936,7,0.216,0.315,-0.129,0.106,-0.035,0.08,-0.018,0.076,-0.037,0.066
2239,1936,8,-0.084,0.329,-0.04,0.111,-0.042,0.079,-0.018,0.075,-0.037,0.065
2240,1936,9,-0.132,0.264,-0.053,0.11,-0.039,0.077,-0.022,0.075,-0.037,0.065
2241,1936,10,0.161,0.222,-0.051,0.11,-0.033,0.077,-0.024,0.075,-0.038,0.064
2242,1936,11,0.055,0.221,-0.037,0.107,-0.033,0.076,-0.026,0.074,-0.038,0.064
2243,1936,12,0.21,0.229,-0.016,0.106,-0.03,0.076,-0.029,0.075,-0.039,0.064
2244,1937,1,-0.217,0.199,-0.036,0.111,-0.029,0.075,-0.033,0.074,-0.038,0.064
2245,1937,2,0.28,0.196,-0.022,0.11,-0.026,0.076,-0.035,0.074,-0.037,0.063
2246,1937,3,-0.504,0.199,0.01,0.107,-0.022,0.075,-0.032,0.073,-0.033,0.063
2247,1937,4,-0.244,0.248,0.032,0.105,-0.025,0.075,-0.035,0.073,-0.03,0.062
2248,1937,5,0.017,0.277,0.044,0.103,-0.028,0.075,-0.034,0.073,-0.029,0.062
2249,1937,6,0.058,0.251,0.007,0.098,-0.012,0.074,-0.032,0.072,-0.029,0.062
2250,1937,7,-0.018,0.342,0.044,0.097,-0.009,0.074,-0.033,0.072,-0.029,0.061
2251,1937,8,0.079,0.325,0.034,0.096,-0.021,0.074,-0.033,0.071,-0.028,0.062
2252,1937,9,0.256,0.247,0.101,0.094,-0.021,0.073,-0.034,0.071,-0.028,0.061
2253,1937,10,0.419,0.204,0.166,0.095,-0.004,0.073,-0.034,0.071,-0.028,0.061
2254,1937,11,0.198,0.2,0.173,0.097,0.003,0.073,-0.03,0.07,-0.027,0.061
2255,1937,12,-0.226,0.196,0.149,0.097,0.008,0.072,-0.026,0.069,-0.026,0.061
2256,1938,1,0.229,0.209,0.156,0.094,0.013,0.072,-0.025,0.069,-0.024,0.06
2257,1938,2,0.154,0.195,0.154,0.095,0.015,0.072,-0.017,0.069,-0.025,0.06
2258,1938,3,0.305,0.179,0.156,0.096,0.02,0.072,-0.015,0.068,-0.025,0.059
2259,1938,4,0.533,0.262,0.162,0.097,0.02,0.072,-0.011,0.068,-0.025,0.059
2260,1938,5,0.096,0.281,0.178,0.097,0.031,0.071,-0.007,0.068,-0.023,0.059
2261,1938,6,-0.224,0.247,0.182,0.098,0.043,0.071,-0.007,0.068,-0.021,0.059
2262,1938,7,0.066,0.324,0.187,0.096,0.052,0.071,-0.005,0.067,-0.02,0.059
2263,1938,8,0.048,0.329,0.173,0.096,0.07,0.072,-0.005,0.067,-0.019,0.058
2264,1938,9,0.288,0.253,0.114,0.098,0.074,0.072,-0.003,0.067,-0.019,0.058
2265,1938,10,0.49,0.209,0.066,0.095,0.081,0.073,0.003,0.067,-0.018,0.058
2266,1938,11,0.393,0.213,0.07,0.095,0.085,0.072,0.006,0.066,-0.019,0.058
2267,1938,12,-0.178,0.2,0.09,0.096,0.09,0.072,0.015,0.066,-0.02,0.059
2268,1939,1,0.281,0.182,0.087,0.094,0.091,0.072,0.024,0.066,-0.015,0.058
2269,1939,2,-0.006,0.198,0.084,0.096,0.094,0.072,0.023,0.065,-0.013,0.058
2270,1939,3,-0.412,0.191,0.046,0.096,0.091,0.071,0.029,0.064,-0.013,0.058
2271,1939,4,-0.038,0.244,0.001,0.094,0.096,0.071,0.033,0.064,-0.012,0.058
2272,1939,5,0.148,0.279,-0.029,0.092,0.091,0.07,0.032,0.064,-0.011,0.058
2273,1939,6,0.016,0.254,0.09,0.092,0.088,0.069,0.032,0.064,-0.01,0.058
2274,1939,7,0.019,0.316,0.039,0.093,0.099,0.068,0.033,0.064,-0.008,0.057
2275,1939,8,0.017,0.343,0.05,0.094,0.087,0.068,0.036,0.064,-0.008,0.057
2276,1939,9,-0.167,0.254,0.086,0.095,0.094,0.067,0.042,0.063,-0.007,0.057
2277,1939,10,-0.053,0.197,0.118,0.097,0.099,0.067,0.045,0.063,-0.007,0.057
2278,1939,11,0.038,0.204,0.1,0.097,0.098,0.068,0.043,0.063,-0.007,0.057
